symbol,isin,trade_date,exchange,segment,series,trade_type,quantity,price,trade_id,order_id,order_execution_time
HDFC,INE001A01036,2022-04-06,NSE,EQ,EQ,sell,1.000000,2557.000000,27179944,1100000007531371,2022-04-06T10:41:12
HDFC,INE001A01036,2022-04-06,NSE,EQ,EQ,sell,2.000000,2557.000000,27179994,1100000007531371,2022-04-06T10:41:12
HDFC,INE001A01036,2022-04-06,NSE,EQ,EQ,buy,10.000000,2567.000000,28518260,1100000007636961,2022-04-06T12:17:42
HDFCBANK,INE040A01034,2022-04-06,NSE,EQ,EQ,buy,10.000000,1556.000000,30127288,1100000007218654,2022-04-06T14:28:17
TCS,INE467B01029,2022-04-07,NSE,EQ,EQ,sell,8.000000,3718.000000,75596702,1300000001569926,2022-04-07T09:20:52
TCS,INE467B01029,2022-04-07,NSE,EQ,EQ,sell,1.000000,3718.000000,75597201,1300000001569926,2022-04-07T09:20:53
TCS,INE467B01029,2022-04-07,NSE,EQ,EQ,sell,1.000000,3718.000000,75597072,1300000001569926,2022-04-07T09:20:53
TCS,INE467B01029,2022-04-07,NSE,EQ,EQ,buy,10.000000,3726.000000,76789418,1300000001679643,2022-04-07T09:52:40
HDFC,INE001A01036,2022-04-07,NSE,EQ,EQ,sell,10.000000,2469.000000,29799981,1100000016801768,2022-04-07T13:50:15
HDFC,INE001A01036,2022-04-07,NSE,EQ,EQ,buy,6.000000,2463.000000,31442097,1100000022081074,2022-04-07T15:19:24
HDFC,INE001A01036,2022-04-07,NSE,EQ,EQ,buy,3.000000,2463.000000,31442098,1100000022081074,2022-04-07T15:19:24
HDFC,INE001A01036,2022-04-07,NSE,EQ,EQ,buy,1.000000,2463.000000,31442099,1100000022081074,2022-04-07T15:19:24
TCS,INE467B01029,2022-04-08,NSE,EQ,EQ,sell,14.000000,3661.000000,75922021,1300000002769439,2022-04-08T09:30:56
TCS,INE467B01029,2022-04-08,NSE,EQ,EQ,buy,14.000000,3668.000000,76888491,1300000002815655,2022-04-08T10:09:43
TCS,INE467B01029,2022-04-08,NSE,EQ,EQ,sell,10.000000,3648.050000,77125355,1300000007259048,2022-04-08T10:20:55
TCS,INE467B01029,2022-04-08,NSE,EQ,EQ,buy,10.000000,3658.400000,77615850,1300000007423116,2022-04-08T10:51:46
BALKRISIND,INE787D01026,2022-04-08,NSE,EQ,EQ,buy,12.000000,2112.300000,2460903,1000000011643416,2022-04-08T12:06:22
BALKRISIND,INE787D01026,2022-04-08,NSE,EQ,EQ,buy,2.000000,2112.300000,2460902,1000000011643416,2022-04-08T12:06:22
BALKRISIND,INE787D01026,2022-04-08,NSE,EQ,EQ,sell,9.000000,2105.000000,2613665,1000000011660119,2022-04-08T12:19:08
BALKRISIND,INE787D01026,2022-04-08,NSE,EQ,EQ,sell,1.000000,2105.000000,2613664,1000000011660119,2022-04-08T12:19:08
BALKRISIND,INE787D01026,2022-04-08,NSE,EQ,EQ,sell,4.000000,2105.000000,2613663,1000000011660119,2022-04-08T12:19:08
BALKRISIND,INE787D01026,2022-04-11,NSE,EQ,EQ,sell,10.000000,2082.000000,2116631,1000000007937175,2022-04-11T11:10:15
BALKRISIND,INE787D01026,2022-04-11,NSE,EQ,EQ,buy,10.000000,2091.950000,2395421,1000000007980151,2022-04-11T11:40:54
TATASTEEL,INE081A01012,2022-04-11,NSE,EQ,EQ,sell,20.000000,1364.000000,78642109,1300000012298510,2022-04-11T12:24:58
HDFC,INE001A01036,2022-04-11,NSE,EQ,EQ,sell,16.000000,2426.000000,30465578,1100000017704391,2022-04-11T14:46:48
HDFC,INE001A01036,2022-04-11,NSE,EQ,EQ,buy,16.000000,2425.550000,31165300,1100000019444075,2022-04-11T15:19:18
TATASTEEL,INE081A01012,2022-04-11,NSE,EQ,EQ,buy,12.000000,1358.250000,81219313,1300000020872624,2022-04-11T15:19:18
TATASTEEL,INE081A01012,2022-04-11,NSE,EQ,EQ,buy,8.000000,1358.300000,81219314,1300000020872624,2022-04-11T15:19:18
TATASTEEL,INE081A01012,2022-04-12,NSE,EQ,EQ,buy,12.000000,1311.000000,77532093,1300000008506214,2022-04-12T10:51:24
TCS,INE467B01029,2022-04-12,NSE,EQ,EQ,buy,11.000000,3729.200000,78110094,1300000010582392,2022-04-12T11:38:31
TATASTEEL,INE081A01012,2022-04-12,NSE,EQ,EQ,sell,12.000000,1303.050000,78692009,1300000008639893,2022-04-12T12:30:48
TCS,INE467B01029,2022-04-12,NSE,EQ,EQ,sell,11.000000,3721.000000,78743966,1300000010626321,2022-04-12T12:35:06
RELIANCE,INE002A01018,2022-04-12,NSE,EQ,EQ,sell,12.000000,2565.000000,79137629,1300000014188646,2022-04-12T13:06:38
RELIANCE,INE002A01018,2022-04-12,NSE,EQ,EQ,buy,12.000000,2573.000000,80187931,1300000014220624,2022-04-12T14:17:05
RELIANCE,INE002A01018,2022-04-13,NSE,EQ,EQ,buy,7.000000,2585.000000,75446582,1300000001637355,2022-04-13T09:25:08
RELIANCE,INE002A01018,2022-04-13,NSE,EQ,EQ,buy,3.000000,2585.000000,75446647,1300000001637355,2022-04-13T09:25:09
RELIANCE,INE002A01018,2022-04-13,NSE,EQ,EQ,sell,10.000000,2575.000000,76314568,1300000001693029,2022-04-13T10:03:13
HDFCBANK,INE040A01034,2022-04-13,NSE,EQ,EQ,sell,12.000000,1481.000000,26219347,1100000004674025,2022-04-13T10:05:20
HDFC,INE001A01036,2022-04-13,NSE,EQ,EQ,sell,16.000000,2398.000000,27025361,1100000007788809,2022-04-13T11:04:29
HDFC,INE001A01036,2022-04-13,NSE,EQ,EQ,buy,4.000000,2386.000000,27694792,1100000007873925,2022-04-13T12:04:13
HDFC,INE001A01036,2022-04-13,NSE,EQ,EQ,buy,5.000000,2386.000000,27694793,1100000007873925,2022-04-13T12:04:13
HDFC,INE001A01036,2022-04-13,NSE,EQ,EQ,buy,4.000000,2386.000000,27694794,1100000007873925,2022-04-13T12:04:13
HDFC,INE001A01036,2022-04-13,NSE,EQ,EQ,buy,3.000000,2386.000000,27694795,1100000007873925,2022-04-13T12:04:13
HDFCBANK,INE040A01034,2022-04-13,NSE,EQ,EQ,buy,12.000000,1465.000000,29806185,1100000004724079,2022-04-13T15:13:06
HDFC,INE001A01036,2022-04-18,NSE,EQ,EQ,sell,10.000000,2290.000000,26972404,1100000006572156,2022-04-18T10:10:36
TCS,INE467B01029,2022-04-18,NSE,EQ,EQ,sell,10.000000,3530.100000,79410647,1300000015030043,2022-04-18T12:31:47
HDFC,INE001A01036,2022-04-18,NSE,EQ,EQ,buy,10.000000,2265.000000,30046441,1100000006732593,2022-04-18T13:04:29
TCS,INE467B01029,2022-04-18,NSE,EQ,EQ,buy,10.000000,3540.000000,80355681,1300000015077981,2022-04-18T13:39:11
RELIANCE,INE002A01018,2022-04-18,NSE,EQ,EQ,buy,11.000000,2539.000000,80764827,1300000020062238,2022-04-18T14:11:35
RELIANCE,INE002A01018,2022-04-18,NSE,EQ,EQ,sell,11.000000,2545.000000,82089311,1300000023963890,2022-04-18T15:19:29
TATASTEEL,INE081A01012,2022-04-19,NSE,EQ,EQ,buy,20.000000,1360.000000,75808545,1300000002650283,2022-04-19T09:32:26
TCS,INE467B01029,2022-04-19,NSE,EQ,EQ,sell,7.000000,3510.500000,76066949,1300000003535819,2022-04-19T09:40:23
TCS,INE467B01029,2022-04-19,NSE,EQ,EQ,sell,3.000000,3510.500000,76066948,1300000003535819,2022-04-19T09:40:23
TCS,INE467B01029,2022-04-19,NSE,EQ,EQ,buy,10.000000,3520.000000,76147030,1300000003635705,2022-04-19T09:43:22
TATASTEEL,INE081A01012,2022-04-19,NSE,EQ,EQ,sell,4.000000,1355.000000,76952693,1300000002747451,2022-04-19T10:25:15
TATASTEEL,INE081A01012,2022-04-19,NSE,EQ,EQ,sell,16.000000,1355.000000,76952694,1300000002747451,2022-04-19T10:25:15
HDFC,INE001A01036,2022-04-19,NSE,EQ,EQ,sell,10.000000,2176.000000,28010624,1100000010343622,2022-04-19T11:33:35
HDFC,INE001A01036,2022-04-19,NSE,EQ,EQ,buy,10.000000,2156.000000,29136068,1100000010385539,2022-04-19T12:53:22
TCS,INE467B01029,2022-04-19,NSE,EQ,EQ,sell,9.000000,3508.050000,79054376,1300000014889308,2022-04-19T13:11:34
TCS,INE467B01029,2022-04-19,NSE,EQ,EQ,sell,1.000000,3508.050000,79054375,1300000014889308,2022-04-19T13:11:34
TCS,INE467B01029,2022-04-19,NSE,EQ,EQ,buy,10.000000,3483.000000,80899322,1300000014930005,2022-04-19T15:07:50
RELIANCE,INE002A01018,2022-04-20,NSE,EQ,EQ,buy,10.000000,2710.500000,77333066,1300000009397036,2022-04-20T11:07:25
RELIANCE,INE002A01018,2022-04-20,NSE,EQ,EQ,sell,10.000000,2700.000000,77587126,1300000009419269,2022-04-20T11:30:01
HDFC,INE001A01036,2022-04-20,NSE,EQ,EQ,buy,12.000000,2176.000000,28230456,1100000012984133,2022-04-20T12:30:11
RELIANCE,INE002A01018,2022-04-20,NSE,EQ,EQ,buy,10.000000,2713.000000,78399583,1300000013933958,2022-04-20T12:44:45
HDFC,INE001A01036,2022-04-20,NSE,EQ,EQ,sell,12.000000,2168.000000,28417770,1100000013012291,2022-04-20T12:46:54
HDFC,INE001A01036,2022-04-20,NSE,EQ,EQ,sell,10.000000,2155.050000,29204145,1100000017106925,2022-04-20T13:53:17
HDFC,INE001A01036,2022-04-20,NSE,EQ,EQ,buy,5.000000,2165.000000,29393826,1100000017125007,2022-04-20T14:04:44
HDFC,INE001A01036,2022-04-20,NSE,EQ,EQ,buy,5.000000,2165.000000,29393827,1100000017125007,2022-04-20T14:04:44
TATASTEEL,INE081A01012,2022-04-20,NSE,EQ,EQ,sell,11.000000,1305.300000,79529901,1300000018733744,2022-04-20T14:20:23
TATASTEEL,INE081A01012,2022-04-20,NSE,EQ,EQ,buy,11.000000,1314.000000,79792380,1300000018768639,2022-04-20T14:40:53
HDFC,INE001A01036,2022-04-20,NSE,EQ,EQ,buy,10.000000,2180.000000,29920885,1100000020197678,2022-04-20T14:45:15
HDFC,INE001A01036,2022-04-20,NSE,EQ,EQ,sell,10.000000,2178.950000,29928667,1100000020234567,2022-04-20T14:45:42
RELIANCE,INE002A01018,2022-04-20,NSE,EQ,EQ,sell,1.000000,2716.550000,80518746,1300000021925056,2022-04-20T15:15:20
RELIANCE,INE002A01018,2022-04-20,NSE,EQ,EQ,sell,4.000000,2716.550000,80518747,1300000021925056,2022-04-20T15:15:20
RELIANCE,INE002A01018,2022-04-20,NSE,EQ,EQ,sell,3.000000,2716.550000,80518748,1300000021925056,2022-04-20T15:15:20
RELIANCE,INE002A01018,2022-04-20,NSE,EQ,EQ,sell,2.000000,2716.550000,80518749,1300000021925056,2022-04-20T15:15:20
TCS,INE467B01029,2022-04-21,NSE,EQ,EQ,buy,10.000000,3602.200000,76078360,1300000003921753,2022-04-21T09:50:50
TCS,INE467B01029,2022-04-21,NSE,EQ,EQ,sell,4.000000,3592.000000,76141835,1300000003983792,2022-04-21T09:53:44
TCS,INE467B01029,2022-04-21,NSE,EQ,EQ,sell,3.000000,3592.000000,76141834,1300000003983792,2022-04-21T09:53:44
TCS,INE467B01029,2022-04-21,NSE,EQ,EQ,sell,3.000000,3592.150000,76141833,1300000003983792,2022-04-21T09:53:44
TCS,INE467B01029,2022-04-21,NSE,EQ,EQ,buy,5.000000,3603.000000,76488533,1300000005365274,2022-04-21T10:13:24
TCS,INE467B01029,2022-04-21,NSE,EQ,EQ,buy,5.000000,3603.000000,76488719,1300000005365274,2022-04-21T10:13:25
HDFC,INE001A01036,2022-04-21,NSE,EQ,EQ,buy,9.000000,2205.100000,26957825,1100000007488074,2022-04-21T11:06:48
RELIANCE,INE002A01018,2022-04-21,NSE,EQ,EQ,buy,10.000000,2781.000000,77751165,1300000009950045,2022-04-21T12:00:02
TCS,INE467B01029,2022-04-21,NSE,EQ,EQ,sell,10.000000,3643.000000,78335056,1300000005476785,2022-04-21T13:06:01
HDFC,INE001A01036,2022-04-21,NSE,EQ,EQ,sell,3.000000,2235.250000,29034698,1100000007660541,2022-04-21T14:29:09
HDFC,INE001A01036,2022-04-21,NSE,EQ,EQ,sell,4.000000,2235.250000,29034699,1100000007660541,2022-04-21T14:29:09
HDFC,INE001A01036,2022-04-21,NSE,EQ,EQ,sell,2.000000,2235.250000,29034700,1100000007660541,2022-04-21T14:29:09
RELIANCE,INE002A01018,2022-04-21,NSE,EQ,EQ,sell,10.000000,2781.650000,80040885,1300000017469955,2022-04-21T15:18:58
TATASTEEL,INE081A01012,2022-04-22,NSE,EQ,EQ,sell,11.000000,1286.000000,78493299,1300000012596613,2022-04-22T13:18:59
TATASTEEL,INE081A01012,2022-04-22,NSE,EQ,EQ,buy,11.000000,1277.000000,80116377,1300000018087419,2022-04-22T15:17:27
TCS,INE467B01029,2022-04-25,NSE,EQ,EQ,sell,1.000000,3536.400000,75353480,1300000001114378,2022-04-25T09:20:26
TCS,INE467B01029,2022-04-25,NSE,EQ,EQ,sell,9.000000,3536.350000,75353481,1300000001114378,2022-04-25T09:20:26
TCS,INE467B01029,2022-04-25,NSE,EQ,EQ,buy,4.000000,3545.000000,75538457,1300000001170075,2022-04-25T09:25:46
TCS,INE467B01029,2022-04-25,NSE,EQ,EQ,buy,6.000000,3545.000000,75538458,1300000001170075,2022-04-25T09:25:46
HDFC,INE001A01036,2022-04-25,NSE,EQ,EQ,sell,10.000000,2189.000000,28565766,1100000013238175,2022-04-25T12:35:45
HDFC,INE001A01036,2022-04-25,NSE,EQ,EQ,buy,10.000000,2199.000000,28716614,1100000013304593,2022-04-25T12:47:31
TATASTEEL,INE081A01012,2022-04-25,NSE,EQ,EQ,sell,10.000000,1223.000000,79284014,1300000017168068,2022-04-25T14:10:58
TATASTEEL,INE081A01012,2022-04-25,NSE,EQ,EQ,buy,10.000000,1220.650000,80352309,1300000020710893,2022-04-25T15:18:05
HDFC,INE001A01036,2022-04-26,NSE,EQ,EQ,sell,10.000000,2215.450000,28114301,1100000010825817,2022-04-26T12:50:16
HDFC,INE001A01036,2022-04-26,NSE,EQ,EQ,buy,10.000000,2217.000000,28125471,1100000010867577,2022-04-26T12:51:06
TCS,INE467B01029,2022-04-27,NSE,EQ,EQ,sell,10.000000,3516.000000,75824250,1300000002985070,2022-04-27T09:37:10
TCS,INE467B01029,2022-04-27,NSE,EQ,EQ,buy,1.000000,3525.000000,76173998,1300000003074641,2022-04-27T09:52:19
TCS,INE467B01029,2022-04-27,NSE,EQ,EQ,buy,9.000000,3525.000000,76174623,1300000003074641,2022-04-27T09:52:21
TATASTEEL,INE081A01012,2022-04-28,NSE,EQ,EQ,buy,20.000000,1250.000000,77493758,1300000009849418,2022-04-28T11:31:57
TATASTEEL,INE081A01012,2022-04-28,NSE,EQ,EQ,sell,20.000000,1260.000000,79587001,1300000009971694,2022-04-28T14:34:21
TATASTEEL,INE081A01012,2022-04-29,NSE,EQ,EQ,buy,11.000000,1280.000000,75323946,1300000001082301,2022-04-29T09:20:10
HDFC,INE001A01036,2022-04-29,NSE,EQ,EQ,buy,10.000000,2244.000000,25337393,1100000001296645,2022-04-29T09:22:28
HDFC,INE001A01036,2022-04-29,NSE,EQ,EQ,sell,1.000000,2235.000000,25844842,1100000001342472,2022-04-29T09:45:05
HDFC,INE001A01036,2022-04-29,NSE,EQ,EQ,sell,5.000000,2235.000000,25844841,1100000001342472,2022-04-29T09:45:05
HDFC,INE001A01036,2022-04-29,NSE,EQ,EQ,sell,4.000000,2235.000000,25844840,1100000001342472,2022-04-29T09:45:05
HDFC,INE001A01036,2022-04-29,NSE,EQ,EQ,buy,10.000000,2245.000000,26527914,1100000006150455,2022-04-29T10:32:19
HDFC,INE001A01036,2022-04-29,NSE,EQ,EQ,sell,10.000000,2275.000000,27781956,1100000006234547,2022-04-29T12:11:01
TATASTEEL,INE081A01012,2022-04-29,NSE,EQ,EQ,sell,11.000000,1271.000000,80323926,1300000001178506,2022-04-29T15:02:18
TCS,INE467B01029,2022-05-02,NSE,EQ,EQ,sell,5.000000,3496.000000,77775898,1300000010112757,2022-05-02T11:18:22
TCS,INE467B01029,2022-05-02,NSE,EQ,EQ,sell,3.000000,3496.000000,77775823,1300000010112757,2022-05-02T11:18:22
TCS,INE467B01029,2022-05-02,NSE,EQ,EQ,sell,2.000000,3496.000000,77786170,1300000010112757,2022-05-02T11:19:01
TATASTEEL,INE081A01012,2022-05-02,NSE,EQ,EQ,buy,14.000000,1272.800000,77814374,1300000010414014,2022-05-02T11:21:20
TCS,INE467B01029,2022-05-02,NSE,EQ,EQ,buy,8.000000,3506.000000,77887211,1300000010508206,2022-05-02T11:27:16
TCS,INE467B01029,2022-05-02,NSE,EQ,EQ,buy,2.000000,3506.000000,77887210,1300000010508206,2022-05-02T11:27:16
RELIANCE,INE002A01018,2022-05-02,NSE,EQ,EQ,buy,10.000000,2801.000000,78319386,1300000012284633,2022-05-02T12:02:24
RELIANCE,INE002A01018,2022-05-02,NSE,EQ,EQ,sell,10.000000,2791.000000,78851107,1300000012330078,2022-05-02T12:48:07
TATASTEEL,INE081A01012,2022-05-02,NSE,EQ,EQ,sell,14.000000,1287.000000,80182211,1300000010460618,2022-05-02T14:44:18
RELIANCE,INE002A01018,2022-05-04,NSE,EQ,EQ,sell,10.000000,2755.000000,77016274,1300000007217655,2022-05-04T10:37:37
TATASTEEL,INE081A01012,2022-05-04,NSE,EQ,EQ,sell,12.000000,1286.000000,77452039,1300000009159276,2022-05-04T11:08:16
RELIANCE,INE002A01018,2022-05-04,NSE,EQ,EQ,buy,10.000000,2725.000000,77582255,1300000007435238,2022-05-04T11:17:12
TATASTEEL,INE081A01012,2022-05-04,NSE,EQ,EQ,buy,7.000000,1270.000000,80289482,1300000009704194,2022-05-04T14:41:45
TATASTEEL,INE081A01012,2022-05-04,NSE,EQ,EQ,buy,5.000000,1270.000000,80289483,1300000009704194,2022-05-04T14:41:45
RELIANCE,INE002A01018,2022-05-05,NSE,EQ,EQ,sell,10.000000,2670.000000,76111096,1300000004345217,2022-05-05T09:54:00
RELIANCE,INE002A01018,2022-05-05,NSE,EQ,EQ,buy,10.000000,2681.550000,76287440,1300000005035093,2022-05-05T10:04:07
RELIANCE,INE002A01018,2022-05-05,NSE,EQ,EQ,sell,10.000000,2665.650000,78569859,1300000014964995,2022-05-05T13:16:44
RELIANCE,INE002A01018,2022-05-05,NSE,EQ,EQ,buy,10.000000,2675.000000,78604495,1300000015005260,2022-05-05T13:19:38
HDFC,INE001A01036,2022-05-06,NSE,EQ,EQ,sell,10.000000,2157.000000,26760135,1100000007489003,2022-05-06T10:24:44
HDFC,INE001A01036,2022-05-06,NSE,EQ,EQ,buy,10.000000,2167.000000,27183345,1100000007528480,2022-05-06T10:55:03
TCS,INE467B01029,2022-05-06,NSE,EQ,EQ,sell,10.000000,3435.000000,77766809,1300000011553199,2022-05-06T11:14:14
TCS,INE467B01029,2022-05-06,NSE,EQ,EQ,buy,10.000000,3445.000000,78521160,1300000011589456,2022-05-06T12:11:20
HDFC,INE001A01036,2022-05-06,NSE,EQ,EQ,sell,1.000000,2156.800000,29003286,1100000017436800,2022-05-06T13:18:58
HDFC,INE001A01036,2022-05-06,NSE,EQ,EQ,sell,4.000000,2156.600000,29003287,1100000017436800,2022-05-06T13:18:58
HDFC,INE001A01036,2022-05-06,NSE,EQ,EQ,sell,2.000000,2156.550000,29003288,1100000017436800,2022-05-06T13:18:58
HDFC,INE001A01036,2022-05-06,NSE,EQ,EQ,sell,2.000000,2156.550000,29003289,1100000017436800,2022-05-06T13:18:58
HDFC,INE001A01036,2022-05-06,NSE,EQ,EQ,sell,1.000000,2156.550000,29003290,1100000017436800,2022-05-06T13:18:58
HDFC,INE001A01036,2022-05-06,NSE,EQ,EQ,buy,10.000000,2152.350000,30892630,1100000024429182,2022-05-06T15:19:42
RELIANCE,INE002A01018,2022-05-09,NSE,EQ,EQ,buy,10.000000,2537.950000,77668844,1300000010736900,2022-05-09T11:15:46
HDFC,INE001A01036,2022-05-09,NSE,EQ,EQ,buy,10.000000,2143.450000,27736496,1100000012062232,2022-05-09T12:00:19
HDFC,INE001A01036,2022-05-09,NSE,EQ,EQ,sell,10.000000,2163.450000,28169954,1100000012108717,2022-05-09T12:41:22
RELIANCE,INE002A01018,2022-05-09,NSE,EQ,EQ,sell,10.000000,2528.000000,79598772,1300000010761419,2022-05-09T14:03:01
TCS,INE467B01029,2022-05-09,NSE,EQ,EQ,buy,11.000000,3439.000000,80101208,1300000021930119,2022-05-09T14:36:52
TCS,INE467B01029,2022-05-09,NSE,EQ,EQ,buy,1.000000,3439.000000,80101290,1300000021930119,2022-05-09T14:36:53
TCS,INE467B01029,2022-05-09,NSE,EQ,EQ,sell,12.000000,3437.050000,80649125,1300000024102519,2022-05-09T15:12:24
TATASTEEL,INE081A01012,2022-05-10,NSE,EQ,EQ,sell,14.000000,1239.850000,75849809,1300000003417873,2022-05-10T09:40:49
TATASTEEL,INE081A01012,2022-05-10,NSE,EQ,EQ,buy,14.000000,1224.000000,76176079,1300000003604639,2022-05-10T09:59:20
TCS,INE467B01029,2022-05-10,NSE,EQ,EQ,sell,5.000000,3446.200000,80576625,1300000021957868,2022-05-10T14:55:11
TCS,INE467B01029,2022-05-10,NSE,EQ,EQ,sell,7.000000,3446.250000,80576624,1300000021957868,2022-05-10T14:55:11
TCS,INE467B01029,2022-05-10,NSE,EQ,EQ,buy,12.000000,3430.000000,80913278,1300000022019049,2022-05-10T15:06:16
TATASTEEL,INE081A01012,2022-05-11,NSE,EQ,EQ,sell,10.000000,1157.000000,76957286,1300000008004385,2022-05-11T10:31:12
RELIANCE,INE002A01018,2022-05-11,NSE,EQ,EQ,sell,10.000000,2432.000000,77009416,1300000008183691,2022-05-11T10:33:12
RELIANCE,INE002A01018,2022-05-11,NSE,EQ,EQ,buy,10.000000,2442.000000,77086189,1300000008351276,2022-05-11T10:36:47
TATASTEEL,INE081A01012,2022-05-11,NSE,EQ,EQ,buy,10.000000,1157.000000,78164650,1300000008138935,2022-05-11T11:42:07
HDFC,INE001A01036,2022-05-11,NSE,EQ,EQ,sell,1.000000,2191.000000,28949010,1100000016454536,2022-05-11T12:50:16
HDFC,INE001A01036,2022-05-11,NSE,EQ,EQ,sell,1.000000,2191.000000,28949045,1100000016454536,2022-05-11T12:50:16
HDFC,INE001A01036,2022-05-11,NSE,EQ,EQ,sell,1.000000,2191.000000,28949228,1100000016454536,2022-05-11T12:50:17
HDFC,INE001A01036,2022-05-11,NSE,EQ,EQ,sell,7.000000,2191.000000,28949296,1100000016454536,2022-05-11T12:50:17
HDFC,INE001A01036,2022-05-11,NSE,EQ,EQ,buy,4.000000,2201.000000,29749343,1100000016509538,2022-05-11T13:32:20
HDFC,INE001A01036,2022-05-11,NSE,EQ,EQ,buy,1.000000,2201.050000,29749344,1100000016509538,2022-05-11T13:32:20
HDFC,INE001A01036,2022-05-11,NSE,EQ,EQ,buy,1.000000,2201.100000,29749345,1100000016509538,2022-05-11T13:32:20
HDFC,INE001A01036,2022-05-11,NSE,EQ,EQ,buy,4.000000,2201.100000,29749346,1100000016509538,2022-05-11T13:32:20
TCS,INE467B01029,2022-05-12,NSE,EQ,EQ,sell,3.000000,3414.400000,76294866,1300000005250130,2022-05-12T10:01:26
TCS,INE467B01029,2022-05-12,NSE,EQ,EQ,sell,23.000000,3414.400000,76294865,1300000005250130,2022-05-12T10:01:26
TCS,INE467B01029,2022-05-12,NSE,EQ,EQ,sell,4.000000,3414.400000,76294864,1300000005250130,2022-05-12T10:01:26
TCS,INE467B01029,2022-05-12,NSE,EQ,EQ,buy,30.000000,3424.000000,76422511,1300000005329352,2022-05-12T10:08:31
TATASTEEL,INE081A01012,2022-05-12,NSE,EQ,EQ,sell,30.000000,1119.000000,77161076,1300000008862543,2022-05-12T10:52:22
TATASTEEL,INE081A01012,2022-05-12,NSE,EQ,EQ,buy,30.000000,1129.000000,77342287,1300000008951804,2022-05-12T11:02:01
RELIANCE,INE002A01018,2022-05-12,NSE,EQ,EQ,sell,2.000000,2394.000000,77574787,1300000010381039,2022-05-12T11:17:57
RELIANCE,INE002A01018,2022-05-12,NSE,EQ,EQ,sell,28.000000,2394.000000,77575090,1300000010381039,2022-05-12T11:17:58
RELIANCE,INE002A01018,2022-05-12,NSE,EQ,EQ,buy,30.000000,2404.000000,77844940,1300000010611478,2022-05-12T11:39:44
HDFC,INE001A01036,2022-05-16,NSE,EQ,EQ,sell,10.000000,2168.000000,26379430,1100000006379966,2022-05-16T10:27:12
HDFC,INE001A01036,2022-05-16,NSE,EQ,EQ,buy,10.000000,2167.950000,28357779,1100000006425488,2022-05-16T13:38:59
RELIANCE,INE002A01018,2022-05-17,NSE,EQ,EQ,buy,6.000000,2481.500000,76351429,1300000005333922,2022-05-17T10:20:02
RELIANCE,INE002A01018,2022-05-17,NSE,EQ,EQ,buy,14.000000,2481.950000,76351430,1300000005333922,2022-05-17T10:20:02
RELIANCE,INE002A01018,2022-05-17,NSE,EQ,EQ,sell,20.000000,2502.000000,76790017,1300000005383128,2022-05-17T10:53:09
TATASTEEL,INE081A01012,2022-05-17,NSE,EQ,EQ,buy,25.000000,1160.000000,77986627,1300000011998682,2022-05-17T12:40:49
TATASTEEL,INE081A01012,2022-05-17,NSE,EQ,EQ,sell,25.000000,1176.000000,78950719,1300000012066557,2022-05-17T14:08:16
HDFC,INE001A01036,2022-05-18,NSE,EQ,EQ,buy,20.000000,2210.000000,25352007,1100000001218543,2022-05-18T09:22:27
RELIANCE,INE002A01018,2022-05-18,NSE,EQ,EQ,sell,20.000000,2517.000000,76246766,1300000004556167,2022-05-18T10:05:30
RELIANCE,INE002A01018,2022-05-18,NSE,EQ,EQ,buy,20.000000,2527.000000,76675411,1300000004662450,2022-05-18T10:34:05
TATASTEEL,INE081A01012,2022-05-18,NSE,EQ,EQ,sell,1.000000,1182.100000,77907739,1300000011760383,2022-05-18T12:23:38
TATASTEEL,INE081A01012,2022-05-18,NSE,EQ,EQ,sell,9.000000,1182.050000,77907740,1300000011760383,2022-05-18T12:23:38
HDFC,INE001A01036,2022-05-18,NSE,EQ,EQ,sell,4.000000,2200.000000,28017824,1100000001290931,2022-05-18T12:26:02
HDFC,INE001A01036,2022-05-18,NSE,EQ,EQ,sell,1.000000,2200.000000,28017825,1100000001290931,2022-05-18T12:26:02
HDFC,INE001A01036,2022-05-18,NSE,EQ,EQ,sell,5.000000,2200.000000,28017826,1100000001290931,2022-05-18T12:26:02
HDFC,INE001A01036,2022-05-18,NSE,EQ,EQ,sell,2.000000,2200.000000,28017827,1100000001290931,2022-05-18T12:26:02
HDFC,INE001A01036,2022-05-18,NSE,EQ,EQ,sell,1.000000,2200.000000,28017828,1100000001290931,2022-05-18T12:26:02
HDFC,INE001A01036,2022-05-18,NSE,EQ,EQ,sell,1.000000,2200.000000,28017829,1100000001290931,2022-05-18T12:26:02
HDFC,INE001A01036,2022-05-18,NSE,EQ,EQ,sell,6.000000,2200.000000,28017823,1100000001290931,2022-05-18T12:26:02
TATASTEEL,INE081A01012,2022-05-18,NSE,EQ,EQ,buy,4.000000,1192.000000,78729901,1300000011792546,2022-05-18T13:33:25
TATASTEEL,INE081A01012,2022-05-18,NSE,EQ,EQ,buy,5.000000,1192.000000,78729902,1300000011792546,2022-05-18T13:33:25
TATASTEEL,INE081A01012,2022-05-18,NSE,EQ,EQ,buy,1.000000,1192.000000,78729903,1300000011792546,2022-05-18T13:33:25
RELIANCE,INE002A01018,2022-05-18,NSE,EQ,EQ,buy,10.000000,2568.000000,78834663,1300000016131866,2022-05-18T13:41:23
